date,product_id,product_name,category,region,warehouse_location,selling_price,discount_percentage,competitor_pricing,promotion_active,marketing_spend,units_sold,previous_month_sales,current_inventory_level,units_ordered,safety_stock,lead_time,supplier_reliability,weather_condition,season,festival_holiday,epidemic_pandemic,inflation_rate,fuel_price_index,economic_condition,month,quarter,weekday,year,forecasted_demand
2024-09-29,PRD-3205,Product 3205,Furniture,South,WH-Alpha,149.0609920903591,40.59545574799523,154.99678579200426,1,621.7659696756127,299,342.2844298172038,1589,194,99,2,0.8362315969706704,Cloudy,Summer,0,0.0,2.637272690938705,4.257929441443885,Average,9,3,6,2024,481
2024-09-30,PRD-2069,Product 2069,Electronics,South,WH-Delta,349.9929493191088,40.39690150071417,379.5176008564485,0,10.072198231484093,80,74.58725775592464,1426,102,46,18,0.8115148893696953,Rainy,Autumn,0,0.0,5.285745670463383,3.911764385825676,Good,9,3,0,2024,309
2024-10-01,PRD-4444,Product 4444,Clothing,East,WH-Alpha,159.84862052899535,9.492633013548456,155.80056801150926,0,2.1018201095210354,184,166.28932443792763,673,327,130,9,0.9671949674213791,Sunny,Autumn,0,0.0,5.779928824069759,4.2507599558381735,Average,10,4,1,2024,231
2024-10-02,PRD-2060,Product 2060,Clothing,West,WH-Alpha,382.0271000319276,5.508606012681655,412.7514185389743,0,48.519191139624375,837,918.4620272757847,754,170,83,4,0.8836328228219011,Snowy,Spring,0,0.0,3.3653685419723054,2.778710516521381,Poor,10,4,2,2024,464
2024-10-03,PRD-3327,Product 3327,Electronics,South,WH-Alpha,313.67644870086735,36.06436344869133,339.86568573503826,0,40.359328405861454,851,803.2634823615657,1726,88,116,18,0.962843304988553,Snowy,Spring,0,0.0,5.864725339406481,3.2979608091226047,Average,10,4,3,2024,575
2024-10-04,PRD-4420,Product 4420,Furniture,South,WH-Delta,47.93166047252779,7.821345941080954,52.06013425620802,1,371.1801252203145,472,537.5133356341722,372,245,179,13,0.8581117974752797,Cloudy,Spring,1,0.0,4.320964156913441,3.0663023401526353,Good,10,4,4,2024,512
2024-10-05,PRD-1301,Product 1301,Toys,East,WH-Beta,261.2893275932196,42.49687457023619,249.29333522429366,0,24.095413573491264,858,798.9314082362681,1213,57,156,19,0.726961141206802,Sunny,Summer,0,0.0,3.3712580509481915,2.5193621705592992,Poor,10,4,5,2024,521
2024-10-06,PRD-1606,Product 1606,Electronics,West,WH-Gamma,178.21747490591306,36.30947419310526,174.66580003037143,0,14.598348032543429,404,436.63428365125344,910,104,30,15,0.8389862347199304,Snowy,Autumn,1,0.0,5.112606047855627,3.0690459208774135,Good,10,4,6,2024,525
2024-10-07,PRD-4170,Product 4170,Furniture,South,WH-Beta,170.9996100388242,42.09126821826313,183.66712121213843,1,251.09593386169013,875,715.7881521998677,1518,179,89,12,0.9466097640527095,Rainy,Summer,0,0.0,2.828978340630905,3.259166503955759,Average,10,4,0,2024,600
2024-10-08,PRD-1699,Product 1699,Electronics,South,WH-Alpha,305.10558816485604,14.950633980467304,296.51148527705845,1,100.69248543917325,100,95.4225152044128,144,459,177,17,0.7582311301501324,Cloudy,Summer,1,0.0,2.6960831761209825,2.684439274485424,Average,10,4,1,2024,379
2024-10-09,PRD-6088,Product 6088,Electronics,West,WH-Delta,167.9391639900182,15.829903020528452,171.30644609768152,0,22.368423899593605,478,448.0256094537959,602,68,162,5,0.7273642836257949,Rainy,Autumn,0,0.0,4.454464546099834,3.6329751156536396,Good,10,4,2,2024,458
2024-10-10,PRD-1190,Product 1190,Grocery,South,WH-Beta,390.6779366203876,33.56107781731588,360.8344012193676,0,43.679709664581175,872,982.4575442594421,1493,480,67,19,0.798830421501478,Rainy,Winter,0,0.0,3.2571931288564273,3.2663453249452665,Good,10,4,3,2024,621
2024-10-11,PRD-1980,Product 1980,Furniture,West,WH-Alpha,44.687803645475476,1.572297752947377,40.721984404701246,0,25.8512931109405,443,525.7622174520566,1587,301,113,8,0.8166693491920418,Cloudy,Winter,0,0.0,2.111631121252408,2.592923324555091,Poor,10,4,4,2024,266
2024-10-12,PRD-3975,Product 3975,Toys,West,WH-Gamma,333.5902436739545,36.32483731687113,327.71865437593874,0,7.2126634538905385,258,253.9629477547136,839,152,95,12,0.7918773029217713,Rainy,Autumn,0,0.0,1.8013390588045897,3.9079577297359536,Poor,10,4,5,2024,255
2024-10-13,PRD-7102,Product 7102,Grocery,East,WH-Gamma,406.5054537918032,41.78915354273006,412.92145397045886,1,149.77503033102192,653,737.8472355925617,1223,24,79,17,0.7405722356873667,Cloudy,Winter,0,0.0,5.045291593118148,3.958559667682207,Average,10,4,6,2024,608
2024-10-14,PRD-2184,Product 2184,Electronics,North,WH-Gamma,339.6875280610107,20.758179330205202,332.3977734726395,0,23.11154829539013,690,745.1157374642328,602,376,87,17,0.7752519579165144,Cloudy,Spring,0,0.0,4.541598293110551,4.16894288593887,Good,10,4,0,2024,598
2024-10-15,PRD-4327,Product 4327,Electronics,West,WH-Alpha,253.6423055597979,38.24394150442343,257.58572155341045,0,46.78359315408629,964,1144.22403684312,1424,34,76,4,0.904684721380633,Snowy,Autumn,0,0.0,3.353092010729715,3.4710811997339652,Good,10,4,1,2024,784
2024-10-16,PRD-4394,Product 4394,Electronics,East,WH-Delta,475.6504367307288,8.730545849113097,477.0854147535129,1,1017.5392725237791,581,653.3016187332726,165,444,83,10,0.8157785548879491,Snowy,Summer,0,0.0,5.5330243582697545,4.43731759466902,Good,10,4,2,2024,639
2024-10-17,PRD-9319,Product 9319,Furniture,North,WH-Beta,156.96986000105116,16.113019690974234,162.79994755749485,1,925.171378965487,890,739.5821914830881,681,14,99,9,0.8897648333855668,Rainy,Spring,0,0.0,3.348855385991698,4.328128289064913,Average,10,4,3,2024,565
2024-10-18,PRD-2816,Product 2816,Furniture,South,WH-Gamma,19.39226488723911,48.715248155523874,19.972219389729684,1,962.2976307808408,858,931.1982871215833,1310,105,106,8,0.8608911339756198,Rainy,Summer,0,0.0,4.696329621594225,3.602703250200263,Good,10,4,4,2024,792
2024-10-19,PRD-6854,Product 6854,Grocery,North,WH-Alpha,221.67479201708602,49.31640867800631,218.31622841986962,0,26.3493109163214,250,253.54997154223736,319,217,186,18,0.8647158819573006,Rainy,Winter,0,0.0,5.591018738432818,3.3899038621388344,Good,10,4,5,2024,368
2024-10-20,PRD-7709,Product 7709,Toys,West,WH-Alpha,26.175848591160353,25.6302526510794,25.783185945083147,0,18.722493876921742,711,573.4744148759539,910,383,139,12,0.7745648673843387,Rainy,Autumn,0,0.0,5.283219564187995,2.5060688558058457,Average,10,4,6,2024,429
2024-10-21,PRD-1569,Product 1569,Grocery,West,WH-Beta,477.4290087379403,46.71348957319385,443.1284405289088,0,49.48872078400448,505,454.76521766253967,340,73,162,5,0.8564629098304545,Rainy,Spring,1,0.0,3.7999714935281053,3.9219890634784678,Average,10,4,0,2024,501
2024-10-22,PRD-6442,Product 6442,Clothing,West,WH-Gamma,112.85984241654523,26.13653390284273,113.15866304867052,0,15.109275499970842,349,407.87703220575423,1507,343,98,5,0.7070784141589604,Snowy,Autumn,0,0.0,4.562863766010297,3.629909008099382,Average,10,4,1,2024,378
2024-10-23,PRD-2895,Product 2895,Electronics,West,WH-Alpha,396.57424173495093,14.579406408057865,403.48884106205657,0,13.876439599251428,802,938.6804883899904,58,418,175,6,0.8295231226974779,Rainy,Spring,1,0.0,3.3614959952731605,4.375088290972162,Average,10,4,2,2024,686
2024-10-24,PRD-3733,Product 3733,Electronics,West,WH-Beta,389.5403207554388,13.344964404938592,387.70865521625,0,43.22138142610517,753,843.013758612431,1824,284,55,9,0.8717868469569745,Rainy,Spring,0,0.0,4.412387275323513,3.6884642504824883,Average,10,4,3,2024,575
2024-10-25,PRD-4863,Product 4863,Electronics,East,WH-Delta,116.68716084463742,46.47528526840744,112.61961759968867,0,0.16864717752777536,480,572.501683829374,679,37,73,11,0.7545986864062327,Sunny,Spring,1,0.0,2.6589859725542815,4.4857121877854595,Good,10,4,4,2024,681
2024-10-26,PRD-8455,Product 8455,Grocery,West,WH-Delta,314.40099993528196,8.622319448692956,328.33830472467105,1,722.6618484222556,472,529.87573840905,913,196,164,18,0.7769675518746854,Cloudy,Autumn,0,0.0,3.45633951196299,4.207638543726581,Average,10,4,5,2024,514
2024-10-27,PRD-5014,Product 5014,Grocery,East,WH-Delta,33.5586945583606,28.98162291009091,30.703934568099328,0,29.522334413098804,810,651.3061566804195,1900,279,119,7,0.7658593059446858,Cloudy,Spring,0,0.0,2.442955819208276,4.407195871629906,Average,10,4,6,2024,534
2024-10-28,PRD-2686,Product 2686,Electronics,South,WH-Gamma,246.95154699489507,27.776253403135982,267.4208850844748,1,565.6585281689173,284,259.89798105825173,1897,274,105,10,0.7211673865796272,Snowy,Spring,0,0.0,1.671832287057966,3.155325542570078,Average,10,4,0,2024,426
2024-10-29,PRD-4009,Product 4009,Grocery,West,WH-Beta,17.1770923635185,36.98108423264975,15.530301980722411,0,49.29019613617941,834,677.4162271945178,524,173,41,11,0.804357196342027,Cloudy,Autumn,0,0.0,4.1484293275891755,2.798671989534533,Average,10,4,1,2024,564
2024-10-30,PRD-8806,Product 8806,Furniture,West,WH-Beta,461.3605012886125,24.962145376238738,504.02251915540074,1,343.92963357146493,24,20.103436499880573,1595,304,94,9,0.9936897299355818,Rainy,Summer,0,0.0,5.3899320540785896,4.093744227590251,Average,10,4,2,2024,240
2024-10-31,PRD-1154,Product 1154,Furniture,North,WH-Alpha,488.28215185779015,13.61428303540671,484.6059342215869,0,29.868203748027543,50,44.37681633901553,586,43,55,16,0.8061641219390829,Cloudy,Winter,0,0.0,1.6151022358043619,4.072394205938265,Poor,10,4,3,2024,61
2024-11-01,PRD-2409,Product 2409,Grocery,South,WH-Alpha,118.91855565290678,8.469824981578927,116.84152282806951,1,58.626161072767815,974,975.3864096484234,734,456,48,19,0.8381609865510926,Snowy,Autumn,0,0.0,2.3821338332818316,2.9228978788111264,Average,11,4,4,2024,647
2024-11-02,PRD-1784,Product 1784,Electronics,West,WH-Alpha,111.97195695222265,31.04094017529459,106.51766895380902,0,14.468905043596392,217,247.16577790050314,1810,153,189,6,0.8959261752869125,Cloudy,Autumn,0,0.0,3.5708327667168898,4.0294893082698255,Average,11,4,5,2024,395
2024-11-03,PRD-9096,Product 9096,Grocery,West,WH-Beta,379.32288651544354,35.949537842661655,342.15464025091273,0,30.731239133970778,69,78.99028246993619,1084,152,179,19,0.8945493253507322,Cloudy,Spring,0,0.0,4.49653567579014,3.6639467160828123,Average,11,4,6,2024,257
2024-11-04,PRD-8560,Product 8560,Grocery,South,WH-Alpha,134.1559054263739,28.47606393410163,128.11326222890835,1,897.4520387114309,374,391.38379804017154,662,290,161,2,0.9849684940055872,Sunny,Autumn,0,0.0,2.270531371514489,2.719050289803346,Good,11,4,0,2024,546
2024-11-05,PRD-8343,Product 8343,Grocery,East,WH-Beta,448.58751398930406,36.917563856059736,413.54385070894693,0,39.218197272058305,249,291.646323530997,826,497,37,3,0.9572692421197375,Sunny,Autumn,0,0.0,1.7551267303678093,3.5035671951404175,Average,11,4,1,2024,348
2024-11-06,PRD-8206,Product 8206,Clothing,West,WH-Beta,291.2252767002613,7.076060122498006,300.5340505274319,0,13.461658928715808,617,617.0153822024635,1976,419,57,11,0.9381852061315457,Rainy,Winter,0,0.0,3.8357192297710014,4.3622760016773565,Poor,11,4,2,2024,335
2024-11-07,PRD-6596,Product 6596,Furniture,North,WH-Delta,181.88103527505294,44.123509747156774,175.29966900675817,1,1027.6868061296668,799,923.3359197049712,1400,141,120,7,0.9854881677334932,Cloudy,Autumn,0,0.0,5.184193708757889,3.5129150908904574,Good,11,4,3,2024,791
2024-11-08,PRD-6801,Product 6801,Toys,West,WH-Alpha,418.01993571121585,29.119775420425153,440.35719284774876,1,607.2014336598147,948,930.581545201099,644,255,53,12,0.7692296156449514,Rainy,Spring,0,0.0,1.6585570919074708,4.077397979106944,Good,11,4,4,2024,706
2024-11-09,PRD-3806,Product 3806,Toys,North,WH-Delta,251.76928320256363,6.342196344629858,237.01138291653513,0,29.337630987306017,169,153.94041050171924,325,311,140,19,0.8851162583865377,Cloudy,Winter,0,0.0,3.0721625266156165,2.5578199732839133,Average,11,4,5,2024,176
2024-11-10,PRD-1537,Product 1537,Clothing,North,WH-Gamma,456.700127717153,23.09626021028675,493.2575898183733,0,30.25154838426043,406,473.62545789950946,419,133,192,17,0.9661590300166469,Rainy,Autumn,1,0.0,4.485816342570009,3.9561628257251873,Good,11,4,6,2024,432
2024-11-11,PRD-6986,Product 6986,Grocery,West,WH-Gamma,464.72697599739666,42.239586893295574,466.86300200119115,0,6.091955567724439,943,900.7291105460695,1563,31,106,9,0.8872414474834305,Rainy,Spring,0,0.0,2.0883390274611013,4.393674772274954,Average,11,4,0,2024,638
2024-11-12,PRD-2841,Product 2841,Clothing,West,WH-Gamma,91.05587454292056,44.878109672658006,84.03557946064183,0,27.431655534313304,803,804.093399760841,394,25,179,5,0.9932261423820609,Cloudy,Winter,0,0.0,2.5617604960174054,3.4990555697858716,Good,11,4,1,2024,608
2024-11-13,PRD-9716,Product 9716,Clothing,North,WH-Beta,11.138469004645833,13.232475249938075,10.917582550778496,1,420.2993545493575,509,474.15602478324587,1846,398,129,12,0.7301058141719137,Sunny,Autumn,0,0.0,3.909716897038197,3.175419826051173,Average,11,4,2,2024,457
2024-11-14,PRD-7971,Product 7971,Electronics,South,WH-Beta,492.1261606697771,35.563291235522655,463.26399718050396,0,25.060537568734574,218,232.1994387453516,417,254,86,11,0.8317991508379601,Snowy,Spring,0,0.0,5.789542633638981,3.7933010097737947,Average,11,4,3,2024,320
2024-11-15,PRD-6625,Product 6625,Furniture,South,WH-Beta,454.00739270246487,4.9992623741888345,426.7383853712775,0,34.87609443040375,142,170.1177735803428,1806,432,62,17,0.9932088723725909,Rainy,Winter,0,0.0,2.7930417820969025,4.3325224301864385,Average,11,4,4,2024,111
2024-11-16,PRD-3950,Product 3950,Toys,West,WH-Alpha,37.16816549488229,1.6772935706078906,37.21551578752555,1,875.5523366855952,390,315.98011362290407,1384,222,142,13,0.8138704085709777,Snowy,Spring,0,0.0,3.6938733954931964,2.853539301066686,Good,11,4,5,2024,414
2024-11-17,PRD-8992,Product 8992,Grocery,East,WH-Delta,418.18678933112426,28.01994769099714,432.56338335725025,0,46.93554082085136,442,512.6931274620555,780,55,41,4,0.9218669125297914,Cloudy,Winter,0,0.0,3.2996888837898823,3.3073884200454193,Good,11,4,6,2024,452
2024-11-18,PRD-5780,Product 5780,Toys,South,WH-Beta,234.32441695401124,34.741378966406295,253.61485615646072,0,22.937776599472713,618,495.37052128774644,1674,292,106,12,0.7091208703235947,Rainy,Autumn,0,0.0,5.53828502413536,2.8125805619636823,Good,11,4,0,2024,398
2024-11-19,PRD-3368,Product 3368,Toys,West,WH-Delta,136.89118646223787,39.7893365588251,136.950378505954,0,46.920813781203094,740,699.8114528192785,1558,124,96,17,0.908451134389094,Cloudy,Summer,0,0.0,1.8235043881400204,3.4933084644397856,Average,11,4,1,2024,565
2024-11-20,PRD-7655,Product 7655,Furniture,South,WH-Delta,440.5857966016956,17.010811922766734,481.63418616110215,0,5.369921184556626,398,345.2422035612907,64,229,144,4,0.9803880197582735,Rainy,Winter,0,0.0,4.047664161033439,3.580844026061118,Good,11,4,2,2024,215
2024-11-21,PRD-9173,Product 9173,Toys,East,WH-Delta,106.36694387125056,0.32627052144434954,115.76201377566578,0,47.495129720976735,592,652.9385336632602,807,52,115,11,0.8148118855570008,Sunny,Autumn,0,0.0,5.3075386463547485,4.38840722944332,Average,11,4,3,2024,428
2024-11-22,PRD-5495,Product 5495,Toys,West,WH-Alpha,474.1769997158328,23.97596185556769,508.79785075116394,0,5.459854971267336,441,361.7277523095654,737,441,141,17,0.7063899513780788,Rainy,Winter,1,0.0,5.946529096781663,3.325030307535255,Average,11,4,4,2024,335
2024-11-23,PRD-7002,Product 7002,Clothing,East,WH-Alpha,110.75452897267712,0.792677268678349,110.75402537100142,0,23.0747899225668,283,289.0544967457459,53,100,176,8,0.7083729413186451,Rainy,Summer,0,0.0,4.644264738848133,3.633913227079397,Good,11,4,5,2024,278
2024-11-24,PRD-7614,Product 7614,Furniture,West,WH-Gamma,310.70476198708434,4.599225533539997,288.3901910456992,0,46.89960333634328,360,330.46936327372504,1919,466,59,16,0.9676069917133268,Rainy,Spring,0,0.0,3.2097096404993604,4.270525148108304,Good,11,4,6,2024,265
2024-11-25,PRD-6919,Product 6919,Electronics,East,WH-Gamma,119.31230391919769,16.334451126587417,112.58081039287089,0,11.635410019443576,143,122.04593823506096,1449,333,123,16,0.9167548321288785,Cloudy,Summer,0,0.0,3.3532095864027474,3.142810000352317,Good,11,4,0,2024,316
2024-11-26,PRD-1853,Product 1853,Grocery,South,WH-Delta,277.37764583463104,21.85860247800886,285.56971737715935,0,1.7392490429367025,75,83.15454636307922,1442,291,192,11,0.7320059152679739,Sunny,Summer,0,0.0,3.0825699888424376,3.84832773793518,Average,11,4,1,2024,262
2024-11-27,PRD-5146,Product 5146,Toys,South,WH-Gamma,345.14781365841924,13.973472061482429,339.74659416150536,0,39.65553375141104,648,574.7544434389625,1538,356,138,4,0.716377083115359,Cloudy,Spring,0,0.0,4.216258949131291,4.014323697644193,Good,11,4,2,2024,405
2024-11-28,PRD-4769,Product 4769,Grocery,East,WH-Delta,103.2116861018674,29.09326332523539,95.92084627884775,0,29.794181883450495,214,190.34659815190275,582,266,157,7,0.9414476090846438,Snowy,Summer,0,0.0,4.827325968232129,3.161056469374019,Good,11,4,3,2024,348
2024-11-29,PRD-1574,Product 1574,Electronics,East,WH-Alpha,265.2340335233328,2.7674894609047596,264.1197287814719,0,25.696059645072033,307,279.379429214937,1793,282,192,19,0.9429581898416077,Sunny,Autumn,1,0.0,5.187604036150189,2.828682371061289,Good,11,4,4,2024,380
2024-11-30,PRD-2148,Product 2148,Grocery,East,WH-Alpha,239.8392747511583,7.228985511979236,216.69145315438803,0,1.7171692176609188,126,130.37304489693258,1035,1,139,6,0.7361565519376146,Rainy,Winter,0,0.0,3.3746689935742733,3.5058190838045467,Poor,11,4,5,2024,120
2024-12-01,PRD-7293,Product 7293,Electronics,West,WH-Alpha,44.808336487637206,34.76292003777168,46.904428984071146,0,32.661563440342256,957,1018.1201186512185,1210,21,36,17,0.790456121166591,Rainy,Summer,0,0.0,4.725188260165677,3.2136034602666035,Average,12,4,6,2024,751
2024-12-02,PRD-7457,Product 7457,Clothing,South,WH-Beta,410.97083066089846,7.107042679895886,375.9217007383151,0,8.581167594228239,276,222.7433186166285,883,65,121,14,0.9340078193721668,Rainy,Winter,0,0.0,5.6230016641339935,3.032924863584428,Average,12,4,0,2024,185
2024-12-03,PRD-8509,Product 8509,Toys,West,WH-Delta,174.48437631499243,31.98876007852112,178.99003820381984,1,950.6323748629329,803,720.0885271197495,412,211,149,4,0.8576236212862018,Snowy,Winter,0,0.0,5.643711575028174,4.44684262138821,Good,12,4,1,2024,617
2024-12-04,PRD-5777,Product 5777,Electronics,South,WH-Alpha,291.545276800421,2.7342310376682777,308.6304310488374,0,34.286347553784104,158,153.63735724633386,1289,235,164,16,0.9869754582175898,Snowy,Spring,0,0.0,4.668130512215892,3.504306037403066,Good,12,4,2,2024,246
2024-12-05,PRD-4854,Product 4854,Grocery,North,WH-Delta,262.2442751172359,20.36911395595702,242.97686694649664,1,221.06720182485967,203,189.35652851549213,1441,367,127,7,0.8443187936038015,Rainy,Summer,1,0.0,4.366059867656412,4.212955387686847,Good,12,4,3,2024,413
2024-12-06,PRD-3491,Product 3491,Toys,West,WH-Gamma,261.4976472395167,8.870473506059117,262.4724419908742,1,880.5467206906973,689,794.8774334856002,166,16,109,5,0.9030873812696538,Rainy,Spring,1,0.0,3.8918673398625305,2.890634821086718,Poor,12,4,4,2024,576
2024-12-07,PRD-4124,Product 4124,Clothing,South,WH-Gamma,62.53897316215885,5.481814126759321,66.0294923203503,0,44.03769190283592,833,928.8645491313548,1252,387,138,16,0.8529350097224753,Snowy,Spring,0,0.0,2.3243895068195783,4.378885529798261,Good,12,4,5,2024,548
2024-12-08,PRD-6691,Product 6691,Toys,South,WH-Alpha,217.50618453217305,28.351639175061376,207.0934437400826,0,26.88662853916005,895,940.0686971629002,1319,13,185,19,0.9828896487055137,Cloudy,Winter,0,0.0,2.0563334367243833,4.088862869138044,Average,12,4,6,2024,590
2024-12-09,PRD-4051,Product 4051,Electronics,West,WH-Delta,231.6597120112194,46.41678860028109,216.04198301341827,1,577.9901412054504,188,175.8207896829774,177,6,184,10,0.8195977276202826,Sunny,Autumn,1,0.0,3.685699530552211,4.1173843123782845,Good,12,4,0,2024,559
2024-12-10,PRD-1004,Product 1004,Clothing,West,WH-Alpha,369.48499177857974,2.7393523961774413,357.42641389005763,0,13.5473737416138,157,169.60222325633885,1431,334,82,5,0.7689389365535799,Sunny,Winter,0,0.0,2.217498702933567,3.2795297503918572,Average,12,4,1,2024,190
